"题目","朝代","作者","内容"
"敦煌乐二首 其一","隋","王胄","长途望无已，高山断还续。意欲此念时，气绝不成曲。"
"敦煌乐二首 其二","隋","王胄","极目眺修涂，平原忽超远。心期在何处，望望崦嵫晚。"
"纪辽东二首 其一","隋","王胄","辽东浿水事龚行。俯拾信神兵。欲知振旅旋归乐。为听凯歌声。十乘元戎才渡辽。扶濊已冰消。讵似百万临江水。按辔空回镳。"
"纪辽东二首 其二","隋","王胄","天威电迈举朝鲜。信次即信旋。还笑魏家司马懿。迢迢用一年。鸣銮诏跸发淆潼。合爵有畴庸。何必丰沛多相识。比屋降尧封。"
"在陈释奠金石会应令诗","隋","王胄","元气氤氲，玄风缅邈。垂衣钻燧，修文反朴。异代殊时，袭礼沿乐。损益虽著，罔弗于学。体斯将圣，实表宗师。三千仰德，五百应期。除丘黜素，定礼删诗。作训垂范，斯文在兹。有梁不造，群胡蹈轶。圣教沦胥，微言殄瘁。大陈光启，搜扬遗逸。儒雅成林，诗书闲出。我星纂历，负扆握图。文同四表，教渐八区。韬戈偃革，抑末崇儒。矩步接武，缝掖相趋。元良继体，作睿惟则。明乃离照，泽符震德。审谕宁陈，圭璋靡忒。聿修三善，以贞万国。展兹鸾驾，敬业兽门。尚仁降礼，齿胄纡尊。式陈俎豆，夤荐蘋蘩。иね成列，丝竹相喧。奠飨斯洽，克谐嘉宴。酒溢金罍，肴分玉馔。肃肃冠冕，诜诜巾卷。咸资楙德，是称俊选。时惟岁聿，律变灰迁。鸿门寒重，璧水冰坚。风移瑞气，日藻非烟。空知庆跃，何答陶甄。"
"奉和赐酺诗","隋","王胄","河洛称朝市，崤函实奥区。周营曲阜作，汉建奉春谟。大君苞二代，皇居盛两都。招摇正东指，天驷乃西驱。展軨齐玉软，式道耀金吾。千门驻罕毕，四达俨车徒。是节春之暮，神皋华实敷。皇情感时物，睿思属枌榆。诏问百年老，恩隆五日酺。小人荷熔铸，何由答大炉。"
"言反江阳寓目灞涘赠易州陆司马诗","隋","王胄","游人卖药罢，徐步反江干。行吟灞陵岸，回首望长安。晨华照城阙，参差复郁盘。千门含日丽，万雉映霞丹。云开承露掌，吹动相风竿。游童轻薄少，鲜服鵔鸃冠。花开傅粉晏，尘起副车韩。屡投双飞剑，曾操两色丸。挂玉要游女，弹珠落矫翰。信美非吾乐，何事久盘桓。欲动南登咏，还谣北上难。眷言思旧友，徂远路漫漫。燕陲望楚服，天际与云端。棹发吴涛上，荆歌易水寒。十年阻风月，万里别金兰。心期竟何许，怀抱日摧残。容华冉冉谢，衣带朝朝宽。盛宪宁延寿，刘琨自少欢。宿昔均取舍，同波岂异澜。赠言不尽意，掷笔起长叹。"
"酬陆常侍诗","隋","王胄","相知四十年，别离万馀里。君留五湖曲，余去三河涘。寒检君后凋，溺灰余仅死。何言西北云，复觌东南美。深交不忘故，飞觞敦宴喜。赠藻发中情，奇音迈流徵。追惟中岁日，于斯同憩止。思之宛如昨，倏焉逾二纪。畴昔多朋好，一旦埋蒿里。无人莫己知，有恸伤知己。把臂还相泣，岿然吾与子。沾襟行自念，哀哉亦已矣。吾归在漆园，著书试词理。劳息乃殊致，存亡宁异轨。大路不能遵，咄哉情可鄙。"
"答贺属诗","隋","王胄","外黄初邸客，蜀郡晚琴声。本欲从张耳，何曾说马卿。定知游道日，非是第如行。高文拟杂佩，善谑间瑶琼。前书言家室，末叙挂簪缨。问仁宁伐国，扬波岂乱清。闻有阳台客，常留入梦情。无为嗟独割，空引助庖名。"
"卧疾闽越述净名意诗","隋","王胄","客行万馀里，眇然沧海上。五岭常炎郁，百越多山瘴。兼以劳形神，遂此婴疲恙。桐雷邈已远，砭石良难访。抱影私自怜，沾襟独惆怅。毗城有长者，生平夙所尚。复藉大因缘，勉以深回向。心路资调伏，于焉念实相。水沫本难摩，乾城空有庆。是生非至理，是我皆虚妄。求之不可得，谁其受业障。信矣大医王，兹力诚难量。"
"赋得雁送别周员外戍岭表诗","隋","王胄","旅雁别衡阳，天寒关路长。行断由惊箭，声嘶为犯霜。罹缴无人悯，能鸣反自伤。何如侣泛泛，刷羽戏方塘。"
"为寒床妇赠夫妇诗","隋","王胄","月净闺偏冷，更深夜转长。霜纨犹掩扇，露縠未飘香。解带惭连理，引被愧鸳鸯。谁能未相识，还为守空床。"
"雨晴诗","隋","王胄","初晴物候凉，夕景照山庄。残虹低饮涧，新溜上侵塘。风度蝉声远，云开雁路长。"
"西园游上才","隋","王胄","西园游上才，清夜可徘徊。月桂临樽上，山云影盖来。飞花随烛度，疏叶向帷开。当轩顾应阮，还觉贱邹枚。"
"燕歌行","隋","王胄","庭草无人随意绿。"
"奉和御制月夜观星示百僚诗","隋","诸葛颖","䆗窱神居远，萧条更漏深。薄烟净遥色，高树肃清阴。星月满兹夜，灿烂还相临。连珠欲东上，团扇渐西沈。澄水含斜汉，脩树隐横参。时闻送筹柝，屡见绕枝禽。圣情记馀事，振玉复鸣金。"
"奉和方山灵岩寺应教诗","隋","诸葛颖","名山镇江海，梵宇驾风烟。画栱临松盖，銮牖对峰莲。雷出阶基下，云归梁栋前。灵光辨昼夜，轻衣数劫年。一陪香作食，长用福为田。"
"奉和出颍至淮应令诗","隋","诸葛颖","涉颍倦纡回，浮淮欣迥直。遥村含水气，远浦澄天色。灵涛稍欲近，仙岩行可识。玄览属睿辞，风云有馀力。"
"奉和通衢建灯应教诗","隋","诸葛颖","芳衢澄夜景，法炬烂参差。逐轮时徙焰，桃花生落枝。飞烟绕定室，浮光映瑶池。重阁登临罢，歌管乘空移。"
"赋得微雨东来应教诗","隋","诸葛颖","微雨暗东峰，散漫洒长松。涧满新流浊，山沾积翠浓。风起还吹燕，云来本送龙。登年随玉烛，名山定可封。"
"春江花月夜","隋","诸葛颖","张帆渡柳浦，结缆隐梅洲。月色含江树，花影覆船楼。"
"于婺州被囚诗","隋","虞绰","穷达虽有命，逋逃诚负累。背恩已偷生，临危未能死。得罪既不测，中心怅无已。厚颜羞朋友，囚心愧妻子。圣日始东扶，徂年迫西汜。方违盛明代，永向幽泉里。况当此春节，物候惊田里。桃蹊日影乱，柳径秋风起。动植皆顺性，嗟余独沦耻。投笔不重陈，此情寄知己。"
"奉和赐诗","隋","许善心","帝道属升平，天文预观象。兹生荷化育，博施多含养。正始振皇风，端居留眷想。夕拜参近侍，朝思滥弘奖。温树贵不言，克艰庶无爽。"
"奉和还京师诗","隋","许善心","重光阐帝图，肆觐荷来苏。卜洛连新邑，因秦还旧都。雷警三辰卫，星陈七萃驱。从风折凤羽，曜日拖鱼须。宪章殚礼乐，容服备车徒。回銮入丰镐，从跸度枌榆。冉冉年和变，迟迟节物徂。馀花照玉李，细叶剪圭梧。朝夕万国凑，海会百川输。微生逢大造，倏忽改荣枯。"
"于太常寺听陈国蔡子元所校正声乐诗","隋","许善心","维阳成礼乐，治定昔君临。充庭观树羽，之帝仰摐金。既因钟石变，将随河海沈。湛露废还序，承风绝复寻。衮章无旧迹，韶夏有馀音。泽竭英茎散，人遗忧思深。悲来未减瑟，泪下正闻琴。讵似文侯睡，聊同微子吟。钟奏殊南北，商声异古今。独有延州听，应知亡国音。"
"奉和冬至乾阳殿受朝应诏诗","隋","许善心","森森罗陛卫，哕哕锵璁珩。礼殚五瑞辑，乐阕九功成。"
"初发东都应诏诗","隋","庾自直","二龙承玉轴，万骑翊林塘。纵观此何事，巡驾幸淮扬。伊雒山川转，江河道路长。照日秋原净，分花曲水香。稻粱叨岁月，羽翮仰恩光。后尘归旧里，还如仙鹤翔。"
"出塞","隋","虞世基","穷秋塞草腓，塞外胡尘飞。徵兵广武至，候骑阴山归。庙堂千里策，将军百战威。辕门临玉帐，大旆指金微。摧朽无勍敌，应变有先机。衔枚压晓阵，卷甲解朝围。瀚海波澜静，王庭氛雾晞。鼓鼙严朔气，原野曀寒晖。勋庸震边服，歌吹入京畿。待拜长平坂，鸣驺入礼闱。"
"四时白纻歌 长安秋","隋","虞世基","露寒台前晓露清，昆明池水秋色明。摇环动佩出层城，鹍弦凤管奏新声。上林蒲桃合缥缈，甘泉奇树上葱青。玉人当歌理清曲，婕妤恩情断还续。"
"奉和幸江都应诏诗","隋","虞世基","巡游光帝典，征吉乃先天。泽国翔宸驾，水府泛楼船。七萃萦长薄，三翼亘通川。夙兴大昕始，求衣昧旦前。澄澜浮晓色，遥林卷宿烟。晨霞稍含景，落月渐亏弦。回塘响歌吹，极浦望旌旃。方陪觐东后，登封禅肃然。"
"汴水早发应令诗","隋","虞世基","夏山朝万国，轩庭会百神。成功畴与让，盛德今为邻。区于属平一，庶类仰陶钧。銮跸临河济，裘冕肃柴禋。启行分七萃，备物象三辰。祈祈亘原隰，济济咸缙绅。阳谷升朝景，青丘发早春。兖衣敷帝则，分器叙彝伦。临淄成诵美，河间雅乐陈。薰风穆已被，茂实久愈新。"
"秋日赠王中舍诗","隋","虞世基","秦关望吴苑，渭涘去江汶。天汉星躔绝，山川地角分。百年变朝市，千里异风云。双鸳难可赠，别鹤不相闻。忽值从游士，玳簪光素履。欢言悦郑郊，雪泣悲燕市。契阔论谈笑，殷勤访生死。思君在一方，无由同四美。尺素乃云披，投琼慰久离。云开缛锦散，霞照绿缇披。相思叹河广，相望阻天垂。赠言方杜若，握手代萱枝。伊昔风期早，金兰信为宝。去来金马门，留连斗鸡道。鹫岭访三禅，商山追四皓。胜地俱游息，披文递论讨。虚薄忝官联，乔木遂同迁。濯缨升博望，阔步入祟贤。高轩照流水，长剑耸秋莲。南风忽不竞，东海遂成田。喧喧狭斜路，隐隐平陵树。凤阙暧西临，星桥耿南注。五方多异俗，四海皆行路。士衡嗟苦辛，德琏伤流寓。巩洛重行行，寓目尽伤情。太行临北绛，函谷拒西京。雀书图久灭，龙文鼎遂轻。凌云馀构尽，濛汜曲池倾。徘徊殊未极，惆怅空云缨。伊川忽会面，留连展言宴。东西一背飞，翻然成异县。哀哉人道促，痛矣嗟埋玉。嵇生顾影琴，裴子飘风烛。摧兹激水意，顿此浮云足。弃置勿重陈，难终唯此曲。汉阳赵元淑，薛县雍门周。清文宁解病，妙曲反增愁。翳翳神逾伏，懔懔岁方遒。双崤飞暗雨，八水冻寒流。兰枯芳草歇，槐古忆前秋。江干不可望，徒此叹离忧。"
"在南接北使诗","隋","虞世基","会玉二崤至，瑞节三秦归。林蝉疏欲尽，江雁断还飞。墙垣崇客馆，旌盖入王畿。共此敦封植，方欣荐纻衣。"
"奉和望海诗","隋","虞世基","清跸临溟涨，巨海望滔滔。十洲云雾远，三山波浪高。长澜疑浴日，连岛类奔涛。神游藐姑射，睿藻冠风骚。徒然虽观海，何以效涓毫。"
"赋昆明池一物得织女石诗","隋","虞世基","隔河图列宿，清汉象昭回。支机就鲸石，拂镜取池灰。船疑海槎渡，珠似客星来。所恨双蛾敛，逢秋遂不开。"
"赋得石诗","隋","虞世基","蜀门郁遐阻，燕碣远参差。独标千丈峻，共起百重危。镜峰含月魄，盖岭逼云枝。徒然抱贞介，填海竟谁知。"
"衡阳王斋阁奏妓诗","隋","虞世基","金沟低御道，玉管正吟风。拾翠天津上，回鸾鸟路中。镜前看月近，歌处觉尘空。今宵织女见，言是望仙宫。"
"奉和幸太原辇上作应诏诗","隋","虞世基","唐巡光帝则，夏务穆宸仪。珠旗扬翼凤，玉兽俨丹螭。流吹和春鸟，交弄拂花枝。"
"初渡江诗","隋","虞世基","敛策暂回首，掩涕望江滨。无复东南气，空随西北云。"
"零落桐诗","隋","虞世基","零落三秋干，摧残百尺柯。空馀半心在，生意渐无多。"
"晚飞乌诗","隋","虞世基","向日晚飞低，飞飞未得栖。当为归林远，恒长侵夜啼。"
"入关诗","隋","虞世基","陇云低不散，黄河咽复流。关山多道里，相接几重愁。"
"赋得戏燕俱宿诗","隋","虞世基","大厦初构与云齐，归燕双入正衡泥。欲绕歌梁向舞阁，偶为仙履往兰闺。千里争飞会难并，聊向吴宫比翼栖。"
"咏同心芙蓉诗","隋","杜公瞻","灼灼荷花瑞，亭亭出水中。一茎孤引绿，双影共分红。色夺歌人脸，香乱舞衣风。名莲自可念，况复两心同。"
"玩雪诗","隋","王衡","寒庭浮暮雪，疑从千里来。皎洁随处满，流乱逐风回。璧台如始构，琼树似新栽。不待阳春节，谁持竞落梅。"
"宿郊外晓作诗","隋","王衡","残星落檐外，馀月罢窗东。水白先分色，霞暗未成红。"
"悼亡诗","隋","薛德音","凤楼箫曲断，桂帐瑟弦空。画梁才照日，银烛已随风。苔生履迹处，花没镜尘中。唯馀长簟月，永夜向朦胧。"
"钓竿篇","隋","李巨仁","潺湲面江海，滉瀁瞩波澜。不惜黄金饵，唯怜翡翠竿。斜纶控急水，定楫下飞湍。潭迥风来易，川长雾歇难。寄言朝市客，沧浪余自安。"
"京洛篇","隋","李巨仁","京洛类神仙，蔼蔼却云烟。渐台临太液，玉树并甘泉。车喧平乐外，骑拥濯龙前。竞结萧朱绶，争攀李郭船。独悲韩长孺，死灰犹未燃。"
"登名山篇","隋","李巨仁","名山称地镇，千仞上凌霄。云开金阙迥，雾起石梁遥。翠微横鸟路，珠涧入星桥。风急青溪晚，霞散赤城朝。寓目幽栖地，驾言追绮季。避世桃源士，忘情漆园吏。抽簪傲九辟，脱屣轻千驷。沈冥负俗心，萧洒凌云意。苍苍耸极天，伏眺尽山川。叠峰如积浪，分崖若断烟。浅深闻度雨，轻重听飞泉。采药逢三岛，寻真值九仙。藏书凡几代，看博已经年。逝将追羽客，千载一来旋。"
"赋得方塘含白水诗","隋","李巨仁","白水溢方塘，淼淼素波扬。叠浪轻凫影，连漪写雁行。长堤柳色翠，夹岸荇花黄。观鱼自有乐，何必在濠梁。"
"赋得镜诗","隋","李巨仁","魏公知本姓，秦楼识旧名。凤从台上出，龙就匣中生。无波菱自动，不夜月恒明。非唯照佳丽，复得厌山精。"
"刘生","隋","弘执恭","英名振关右，雄气逸江东。游侠五都内，去来三秦中。剑照七星影，马控千金骢。纵横方未息，因兹定武功。"
"奉和出颍至淮应令诗","隋","弘执恭","睿情欣逸赏，临泛入淮淝。棹声喧岸度，帆影出云飞。清流含日彩，奔浪荡霞晖。还如漳水曲，鸣笳启路归。"
"和平凉公观赵郡王妓诗","隋","弘执恭","小堂罗荐陈，妙妓命燕秦。蛾眉疑假黛，红脸自含春。合舞俱回雪，分歌共落尘。齐竽不可厕，空愿上龙津。"
